id,,unit kerja,nama unit,kebijakan,program,kegiatan,nama kegiatan,cost type,name,kode
mak_12_22_39,39,12.22,Prodi Teknik Elektro (S1),1,1.01,1.01.08,Pengisian KRS oleh mhs,4,Outsourcing,650.1.1.01.08.4.12.22
mak_12_22_40,40,12.22,Prodi Teknik Elektro (S1),1,1.01,1.01.08,Pengisian KRS oleh mhs,5,Overhead,650.1.1.01.08.5.12.22
mak_12_22_41,41,12.22,Prodi Teknik Elektro (S1),1,1.01,1.01.09,Daftar peserta kelas & presensi/mhs/kuliah,1,Bahan habis pakai,650.1.1.01.09.1.12.22
mak_12_22_42,42,12.22,Prodi Teknik Elektro (S1),1,1.01,1.01.09,Daftar peserta kelas & presensi/mhs/kuliah,2,Honor/Upah,650.1.1.01.09.2.12.22
mak_12_22_43,43,12.22,Prodi Teknik Elektro (S1),1,1.01,1.01.09,Daftar peserta kelas & presensi/mhs/kuliah,3,Sewa,650.1.1.01.09.3.12.22
mak_12_22_44,44,12.22,Prodi Teknik Elektro (S1),1,1.01,1.01.09,Daftar peserta kelas & presensi/mhs/kuliah,4,Outsourcing,650.1.1.01.09.4.12.22
mak_12_22_45,45,12.22,Prodi Teknik Elektro (S1),1,1.01,1.01.09,Daftar peserta kelas & presensi/mhs/kuliah,5,Overhead,650.1.1.01.09.5.12.22
mak_12_22_46,46,12.22,Prodi Teknik Elektro (S1),1,1.01,1.01.10,Daftar hadir dosen/mata kuliah,1,Bahan habis pakai,650.1.1.01.10.1.12.22
mak_12_22_47,47,12.22,Prodi Teknik Elektro (S1),1,1.01,1.01.10,Daftar hadir dosen/mata kuliah,2,Honor/Upah,650.1.1.01.10.2.12.22
mak_12_22_48,48,12.22,Prodi Teknik Elektro (S1),1,1.01,1.01.10,Daftar hadir dosen/mata kuliah,3,Sewa,650.1.1.01.10.3.12.22
mak_12_22_49,49,12.22,Prodi Teknik Elektro (S1),1,1.01,1.01.10,Daftar hadir dosen/mata kuliah,4,Outsourcing,650.1.1.01.10.4.12.22
mak_12_22_50,50,12.22,Prodi Teknik Elektro (S1),1,1.01,1.01.10,Daftar hadir dosen/mata kuliah,5,Overhead,650.1.1.01.10.5.12.22
mak_12_22_51,51,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.01,Lembar penyetaraan,1,Bahan habis pakai,650.1.1.02.01.1.12.22
mak_12_22_52,52,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.01,Lembar penyetaraan,2,Honor/Upah,650.1.1.02.01.2.12.22
mak_12_22_53,53,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.01,Lembar penyetaraan,3,Sewa,650.1.1.02.01.3.12.22
mak_12_22_54,54,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.01,Lembar penyetaraan,4,Outsourcing,650.1.1.02.01.4.12.22
mak_12_22_55,55,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.01,Lembar penyetaraan,5,Overhead,650.1.1.02.01.5.12.22
mak_12_22_56,56,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.02,Mahasiswa pindahan sudah mengisi KRS pada minggu ke satu,1,Bahan habis pakai,650.1.1.02.02.1.12.22
mak_12_22_57,57,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.02,Mahasiswa pindahan sudah mengisi KRS pada minggu ke satu,2,Honor/Upah,650.1.1.02.02.2.12.22
mak_12_22_58,58,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.02,Mahasiswa pindahan sudah mengisi KRS pada minggu ke satu,3,Sewa,650.1.1.02.02.3.12.22
mak_12_22_59,59,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.02,Mahasiswa pindahan sudah mengisi KRS pada minggu ke satu,4,Outsourcing,650.1.1.02.02.4.12.22
mak_12_22_60,60,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.02,Mahasiswa pindahan sudah mengisi KRS pada minggu ke satu,5,Overhead,650.1.1.02.02.5.12.22
mak_12_22_61,61,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.03,Ketersediaan rancangan praktikum,1,Bahan habis pakai,650.1.1.02.03.1.12.22
mak_12_22_62,62,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.03,Ketersediaan rancangan praktikum,2,Honor/Upah,650.1.1.02.03.2.12.22
mak_12_22_63,63,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.03,Ketersediaan rancangan praktikum,3,Sewa,650.1.1.02.03.3.12.22
mak_12_22_64,64,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.03,Ketersediaan rancangan praktikum,4,Outsourcing,650.1.1.02.03.4.12.22
mak_12_22_65,65,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.03,Ketersediaan rancangan praktikum,5,Overhead,650.1.1.02.03.5.12.22
mak_12_22_66,66,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.04,Jadwal praktikum,1,Bahan habis pakai,650.1.1.02.04.1.12.22
mak_12_22_67,67,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.04,Jadwal praktikum,2,Honor/Upah,650.1.1.02.04.2.12.22
mak_12_22_68,68,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.04,Jadwal praktikum,3,Sewa,650.1.1.02.04.3.12.22
mak_12_22_69,69,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.04,Jadwal praktikum,4,Outsourcing,650.1.1.02.04.4.12.22
mak_12_22_70,70,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.04,Jadwal praktikum,5,Overhead,650.1.1.02.04.5.12.22
mak_12_22_71,71,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.05,Modul / alat praktikum,1,Bahan habis pakai,650.1.1.02.05.1.12.22
mak_12_22_72,72,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.05,Modul / alat praktikum,2,Honor/Upah,650.1.1.02.05.2.12.22
mak_12_22_73,73,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.05,Modul / alat praktikum,3,Sewa,650.1.1.02.05.3.12.22
mak_12_22_74,74,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.05,Modul / alat praktikum,4,Outsourcing,650.1.1.02.05.4.12.22
mak_12_22_75,75,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.05,Modul / alat praktikum,5,Overhead,650.1.1.02.05.5.12.22
mak_12_22_76,76,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.06,Bahan habis pakai,1,Bahan habis pakai,650.1.1.02.06.1.12.22
mak_12_22_77,77,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.06,Bahan habis pakai,2,Honor/Upah,650.1.1.02.06.2.12.22
mak_12_22_78,78,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.06,Bahan habis pakai,3,Sewa,650.1.1.02.06.3.12.22
mak_12_22_79,79,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.06,Bahan habis pakai,4,Outsourcing,650.1.1.02.06.4.12.22
mak_12_22_80,80,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.06,Bahan habis pakai,5,Overhead,650.1.1.02.06.5.12.22
mak_12_22_81,81,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.07,Dana praktikum,1,Bahan habis pakai,650.1.1.02.07.1.12.22
mak_12_22_82,82,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.07,Dana praktikum,2,Honor/Upah,650.1.1.02.07.2.12.22
mak_12_22_83,83,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.07,Dana praktikum,3,Sewa,650.1.1.02.07.3.12.22
mak_12_22_84,84,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.07,Dana praktikum,4,Outsourcing,650.1.1.02.07.4.12.22
mak_12_22_85,85,12.22,Prodi Teknik Elektro (S1),1,1.02,1.02.07,Dana praktikum,5,Overhead,650.1.1.02.07.5.12.22
mak_12_22_86,86,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.01,Ketersediaan rancangan praktikum,1,Bahan habis pakai,650.1.1.03.01.1.12.22
mak_12_22_87,87,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.01,Ketersediaan rancangan praktikum,2,Honor/Upah,650.1.1.03.01.2.12.22
mak_12_22_88,88,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.01,Ketersediaan rancangan praktikum,3,Sewa,650.1.1.03.01.3.12.22
mak_12_22_89,89,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.01,Ketersediaan rancangan praktikum,4,Outsourcing,650.1.1.03.01.4.12.22
mak_12_22_90,90,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.01,Ketersediaan rancangan praktikum,5,Overhead,650.1.1.03.01.5.12.22
mak_12_22_91,91,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.02,Jadual praktikum,1,Bahan habis pakai,650.1.1.03.02.1.12.22
mak_12_22_92,92,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.02,Jadual praktikum,2,Honor/Upah,650.1.1.03.02.2.12.22
mak_12_22_93,93,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.02,Jadual praktikum,3,Sewa,650.1.1.03.02.3.12.22
mak_12_22_94,94,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.02,Jadual praktikum,4,Outsourcing,650.1.1.03.02.4.12.22
mak_12_22_95,95,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.02,Jadual praktikum,5,Overhead,650.1.1.03.02.5.12.22
mak_12_22_96,96,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.03,Modul/alat praktikum,1,Bahan habis pakai,650.1.1.03.03.1.12.22
mak_12_22_97,97,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.03,Modul/alat praktikum,2,Honor/Upah,650.1.1.03.03.2.12.22
mak_12_22_98,98,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.03,Modul/alat praktikum,3,Sewa,650.1.1.03.03.3.12.22
mak_12_22_99,99,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.03,Modul/alat praktikum,4,Outsourcing,650.1.1.03.03.4.12.22
mak_12_22_100,100,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.03,Modul/alat praktikum,5,Overhead,650.1.1.03.03.5.12.22
mak_12_22_101,101,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.04,Bahan habis pakai,1,Bahan habis pakai,650.1.1.03.04.1.12.22
mak_12_22_102,102,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.04,Bahan habis pakai,2,Honor/Upah,650.1.1.03.04.2.12.22
mak_12_22_103,103,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.04,Bahan habis pakai,3,Sewa,650.1.1.03.04.3.12.22
mak_12_22_104,104,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.04,Bahan habis pakai,4,Outsourcing,650.1.1.03.04.4.12.22
mak_12_22_105,105,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.04,Bahan habis pakai,5,Overhead,650.1.1.03.04.5.12.22
mak_12_22_106,106,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.05,Dana praktikum,1,Bahan habis pakai,650.1.1.03.05.1.12.22
mak_12_22_107,107,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.05,Dana praktikum,2,Honor/Upah,650.1.1.03.05.2.12.22
mak_12_22_108,108,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.05,Dana praktikum,3,Sewa,650.1.1.03.05.3.12.22
mak_12_22_109,109,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.05,Dana praktikum,4,Outsourcing,650.1.1.03.05.4.12.22
mak_12_22_110,110,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.05,Dana praktikum,5,Overhead,650.1.1.03.05.5.12.22
mak_12_22_111,111,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.06,Daftar peserta praktikum,1,Bahan habis pakai,650.1.1.03.06.1.12.22
mak_12_22_112,112,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.06,Daftar peserta praktikum,2,Honor/Upah,650.1.1.03.06.2.12.22
mak_12_22_113,113,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.06,Daftar peserta praktikum,3,Sewa,650.1.1.03.06.3.12.22
mak_12_22_114,114,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.06,Daftar peserta praktikum,4,Outsourcing,650.1.1.03.06.4.12.22
mak_12_22_115,115,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.06,Daftar peserta praktikum,5,Overhead,650.1.1.03.06.5.12.22
mak_12_22_116,116,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.07,Asisten/instruktur,1,Bahan habis pakai,650.1.1.03.07.1.12.22
mak_12_22_117,117,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.07,Asisten/instruktur,2,Honor/Upah,650.1.1.03.07.2.12.22
mak_12_22_118,118,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.07,Asisten/instruktur,3,Sewa,650.1.1.03.07.3.12.22
mak_12_22_119,119,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.07,Asisten/instruktur,4,Outsourcing,650.1.1.03.07.4.12.22
mak_12_22_120,120,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.07,Asisten/instruktur,5,Overhead,650.1.1.03.07.5.12.22
mak_12_22_121,121,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.08,Penugasan asisten/instruktur,1,Bahan habis pakai,650.1.1.03.08.1.12.22
mak_12_22_122,122,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.08,Penugasan asisten/instruktur,2,Honor/Upah,650.1.1.03.08.2.12.22
mak_12_22_123,123,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.08,Penugasan asisten/instruktur,3,Sewa,650.1.1.03.08.3.12.22
mak_12_22_124,124,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.08,Penugasan asisten/instruktur,4,Outsourcing,650.1.1.03.08.4.12.22
mak_12_22_125,125,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.08,Penugasan asisten/instruktur,5,Overhead,650.1.1.03.08.5.12.22
mak_12_22_126,126,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.09,Nilai akhir praktikum,1,Bahan habis pakai,650.1.1.03.09.1.12.22
mak_12_22_127,127,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.09,Nilai akhir praktikum,2,Honor/Upah,650.1.1.03.09.2.12.22
mak_12_22_128,128,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.09,Nilai akhir praktikum,3,Sewa,650.1.1.03.09.3.12.22
mak_12_22_129,129,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.09,Nilai akhir praktikum,4,Outsourcing,650.1.1.03.09.4.12.22
mak_12_22_130,130,12.22,Prodi Teknik Elektro (S1),1,1.03,1.03.09,Nilai akhir praktikum,5,Overhead,650.1.1.03.09.5.12.22
mak_12_22_131,131,12.22,Prodi Teknik Elektro (S1),1,1.04,1.04.01,Jumlah kehadiran dosen,1,Bahan habis pakai,650.1.1.04.01.1.12.22
mak_12_22_132,132,12.22,Prodi Teknik Elektro (S1),1,1.04,1.04.01,Jumlah kehadiran dosen,2,Honor/Upah,650.1.1.04.01.2.12.22
mak_12_22_133,133,12.22,Prodi Teknik Elektro (S1),1,1.04,1.04.01,Jumlah kehadiran dosen,3,Sewa,650.1.1.04.01.3.12.22
mak_12_22_134,134,12.22,Prodi Teknik Elektro (S1),1,1.04,1.04.01,Jumlah kehadiran dosen,4,Outsourcing,650.1.1.04.01.4.12.22
mak_12_22_135,135,12.22,Prodi Teknik Elektro (S1),1,1.04,1.04.01,Jumlah kehadiran dosen,5,Overhead,650.1.1.04.01.5.12.22
mak_12_22_136,136,12.22,Prodi Teknik Elektro (S1),1,1.04,1.04.02,Presensi mhs,1,Bahan habis pakai,650.1.1.04.02.1.12.22
mak_12_22_137,137,12.22,Prodi Teknik Elektro (S1),1,1.04,1.04.02,Presensi mhs,2,Honor/Upah,650.1.1.04.02.2.12.22
mak_12_22_138,138,12.22,Prodi Teknik Elektro (S1),1,1.04,1.04.02,Presensi mhs,3,Sewa,650.1.1.04.02.3.12.22
mak_12_22_139,139,12.22,Prodi Teknik Elektro (S1),1,1.04,1.04.02,Presensi mhs,4,Outsourcing,650.1.1.04.02.4.12.22
mak_12_22_140,140,12.22,Prodi Teknik Elektro (S1),1,1.04,1.04.02,Presensi mhs,5,Overhead,650.1.1.04.02.5.12.22
mak_12_22_141,141,12.22,Prodi Teknik Elektro (S1),1,1.04,1.04.03,Mahasiswa pindahan/melanjutkan,1,Bahan habis pakai,650.1.1.04.03.1.12.22
mak_12_22_142,142,12.22,Prodi Teknik Elektro (S1),1,1.04,1.04.03,Mahasiswa pindahan/melanjutkan,2,Honor/Upah,650.1.1.04.03.2.12.22
mak_12_22_143,143,12.22,Prodi Teknik Elektro (S1),1,1.04,1.04.03,Mahasiswa pindahan/melanjutkan,3,Sewa,650.1.1.04.03.3.12.22
mak_12_22_144,144,12.22,Prodi Teknik Elektro (S1),1,1.04,1.04.03,Mahasiswa pindahan/melanjutkan,4,Outsourcing,650.1.1.04.03.4.12.22
mak_12_22_145,145,12.22,Prodi Teknik Elektro (S1),1,1.04,1.04.03,Mahasiswa pindahan/melanjutkan,5,Overhead,650.1.1.04.03.5.12.22
mak_12_22_146,146,12.22,Prodi Teknik Elektro (S1),1,1.05,1.05.01,Jumlah kehadiran asisten/instruktur,1,Bahan habis pakai,650.1.1.05.01.1.12.22
mak_12_22_147,147,12.22,Prodi Teknik Elektro (S1),1,1.05,1.05.01,Jumlah kehadiran asisten/instruktur,2,Honor/Upah,650.1.1.05.01.2.12.22
mak_12_22_148,148,12.22,Prodi Teknik Elektro (S1),1,1.05,1.05.01,Jumlah kehadiran asisten/instruktur,3,Sewa,650.1.1.05.01.3.12.22
mak_12_22_149,149,12.22,Prodi Teknik Elektro (S1),1,1.05,1.05.01,Jumlah kehadiran asisten/instruktur,4,Outsourcing,650.1.1.05.01.4.12.22
mak_12_22_150,150,12.22,Prodi Teknik Elektro (S1),1,1.05,1.05.01,Jumlah kehadiran asisten/instruktur,5,Overhead,650.1.1.05.01.5.12.22
mak_12_22_151,151,12.22,Prodi Teknik Elektro (S1),1,1.05,1.05.02,Presensi mhs peserta praktikum,1,Bahan habis pakai,650.1.1.05.02.1.12.22
mak_12_22_152,152,12.22,Prodi Teknik Elektro (S1),1,1.05,1.05.02,Presensi mhs peserta praktikum,2,Honor/Upah,650.1.1.05.02.2.12.22
mak_12_22_153,153,12.22,Prodi Teknik Elektro (S1),1,1.05,1.05.02,Presensi mhs peserta praktikum,3,Sewa,650.1.1.05.02.3.12.22
mak_12_22_154,154,12.22,Prodi Teknik Elektro (S1),1,1.05,1.05.02,Presensi mhs peserta praktikum,4,Outsourcing,650.1.1.05.02.4.12.22
mak_12_22_155,155,12.22,Prodi Teknik Elektro (S1),1,1.05,1.05.02,Presensi mhs peserta praktikum,5,Overhead,650.1.1.05.02.5.12.22
mak_12_22_156,156,12.22,Prodi Teknik Elektro (S1),1,1.06,1.06.01,Tersediaan sarana & prasarana ujian,1,Bahan habis pakai,650.1.1.06.01.1.12.22
mak_12_22_157,157,12.22,Prodi Teknik Elektro (S1),1,1.06,1.06.01,Tersediaan sarana & prasarana ujian,2,Honor/Upah,650.1.1.06.01.2.12.22
mak_12_22_158,158,12.22,Prodi Teknik Elektro (S1),1,1.06,1.06.01,Tersediaan sarana & prasarana ujian,3,Sewa,650.1.1.06.01.3.12.22
mak_12_22_159,159,12.22,Prodi Teknik Elektro (S1),1,1.06,1.06.01,Tersediaan sarana & prasarana ujian,4,Outsourcing,650.1.1.06.01.4.12.22
mak_12_22_160,160,12.22,Prodi Teknik Elektro (S1),1,1.06,1.06.01,Tersediaan sarana & prasarana ujian,5,Overhead,650.1.1.06.01.5.12.22
mak_12_22_161,161,12.22,Prodi Teknik Elektro (S1),1,1.06,1.06.02,Jadual ujian,1,Bahan habis pakai,650.1.1.06.02.1.12.22
mak_12_22_162,162,12.22,Prodi Teknik Elektro (S1),1,1.06,1.06.02,Jadual ujian,2,Honor/Upah,650.1.1.06.02.2.12.22
mak_12_22_163,163,12.22,Prodi Teknik Elektro (S1),1,1.06,1.06.02,Jadual ujian,3,Sewa,650.1.1.06.02.3.12.22
mak_12_22_164,164,12.22,Prodi Teknik Elektro (S1),1,1.06,1.06.02,Jadual ujian,4,Outsourcing,650.1.1.06.02.4.12.22
mak_12_22_165,165,12.22,Prodi Teknik Elektro (S1),1,1.06,1.06.02,Jadual ujian,5,Overhead,650.1.1.06.02.5.12.22
mak_12_22_166,166,12.22,Prodi Teknik Elektro (S1),1,1.06,1.06.03,KPU,1,Bahan habis pakai,650.1.1.06.03.1.12.22
mak_12_22_167,167,12.22,Prodi Teknik Elektro (S1),1,1.06,1.06.03,KPU,2,Honor/Upah,650.1.1.06.03.2.12.22
mak_12_22_168,168,12.22,Prodi Teknik Elektro (S1),1,1.06,1.06.03,KPU,3,Sewa,650.1.1.06.03.3.12.22
mak_12_22_169,169,12.22,Prodi Teknik Elektro (S1),1,1.06,1.06.03,KPU,4,Outsourcing,650.1.1.06.03.4.12.22
mak_12_22_170,170,12.22,Prodi Teknik Elektro (S1),1,1.06,1.06.03,KPU,5,Overhead,650.1.1.06.03.5.12.22
